,date,like,view,tag,content
254,2022-06-05,좋아요 0개,조회 132회,"['#뉴스광장', '#kbs뉴스광장', '#범죄도시2', '#손석구', '#sonsukku']",아침부터 뉴스에서 뵙습니다!#뉴스광장 #kbs뉴스광장 #범죄도시2 #손석구 #sonsukku 20220606 [문화광장] ‘범죄도시2’ 관객 900만 눈앞…인기 비결은?http://naver.me/GYuhANX7
255,2022-06-05,좋아요 27개,조회 0회,"['#범죄도시2비율', '#강해상', '#손석구', '#SonSukKu']",060422월드타워 무인 #범죄도시2비율 미침@sonsukku@sbdenter#강해상 #손석구 #SonSukKu
256,2022-06-05,좋아요 4개,조회 0회,"['#twoifc', '#twoifctower', '#범죄도시2', '#내생일', '#행복한시간', '#서울나드리']",#twoifc #twoifctower #범죄도시2 #내생일 #행복한시간 #서울나드리
257,2022-06-05,좋아요 17개,조회 0회,"['#76개월', '#7살', '#37개월', '#4살', '#자매', '#고모온날', '#고모껌딱지', '#광명동굴', '#양말신자', '#몽트리베이커리', '#심야영화', '#범죄도시2']",D+2330/D+1154.고모 껌딱지들👭주말은 고모와 함께🧡고모찬스로 심야영화까지 해결❣️.#76개월 #7살 #37개월 #4살 #자매#고모온날 #고모껌딱지#광명동굴 #양말신자 #몽트리베이커리 #심야영화 #범죄도시2
258,2022-06-05,좋아요 88개,조회 0회,"['#먹는일상', '#리클라이너영화관', '#범죄도시2', '#무한리필', '#고기고기', '#돼지갈비', '#참이슬', '#느끼할땐', '#피자', '#포항맛집']",2022.6.5세남자랑 영화관범죄도시2잔인한장면이 있어 꼬마가 걱정이었지만다행히 잔인한거 나올때 눈감고 안봤다며재미있었다며 나온사람들 흉내를ㅋㅋ청소년이 리클라이너 상영관을 원해다른동네까지😑영화보고 배고프다는 애들과점저로 돼지갈비 무한리필🤣이슬이 가져다주는 친절한 서빙봇배터지게 먹고집에와서 2차로 나혼자 피자🤦‍♀️🤦‍♀️.....#먹는일상#리클라이너영화관#범죄도시2#무한리필#고기고기#돼지갈비#참이슬#느끼할땐#피자#포항맛집
259,2022-06-05,좋아요 333개,조회 0회,"['#마블리같은형이되고싶네', '#스킨엔젤라']",.부모님찬스로 출산후 첫 영화😭로건파파랑 마블리도보고 실컷먹고오랜만에 차안에서 노래도 부르고아주 기분전환되는 날ㅋㅋㅋㅋㅋㅋ.#마블리같은형이되고싶네 #스킨엔젤라
260,2022-06-05,좋아요 12개,조회 0회,"['#휴일', '#혼영', '#범죄도시2', '#CGV천안펜타포트']",얼마만에 극장인가.....#휴일 #혼영 #범죄도시2 #CGV천안펜타포트
261,2022-06-05,좋아요 10개,조회 0회,"['#타임스퀘어', '#cgv영등포', '#범죄도시2', '#영화스타그램', '#넘나재밌는것', '#팥고당', '#바닐라라떼', '#연유라떼', '#친절함', '#앙버터', '#크림치즈팥빵', '#커스터드크림팥빵', '#신세계백화점영등포점', '#짬뽕맛집', '#초마', '#하얀짬뽕', '#일상소통', '#daily', '#일상스타그램', '#with힐링', '#먹방천사👼', '#엔젤쪈💖']",ㆍ#타임스퀘어 #cgv영등포 #범죄도시2 #영화스타그램 #넘나재밌는것 #팥고당 #바닐라라떼 #연유라떼 #친절함 #앙버터 #크림치즈팥빵 #커스터드크림팥빵 #신세계백화점영등포점 #짬뽕맛집 #초마 #하얀짬뽕 #일상소통 #daily #일상스타그램 #with힐링 #먹방천사👼 #엔젤쪈💖
262,2022-06-05,좋아요 35개,조회 0회,"['#마동석', '#박지환', '#방송', '#유튜브', '#인싸', '#연애', '#커플', '#예능', '#오늘의유머', '#오늘의짤', '#유머스타그램', '#일상', '#팔로우', '#beauty', '#유머짤', '#범죄도시2']",너 거기 밑에 두개를머리 위에 꽂아버린다???😂😂😂________________________________#마동석#박지환#방송 #유튜브 #인싸 #연애 #커플 #예능 #오늘의유머  #오늘의짤 #유머스타그램 #일상 #팔로우 #beauty #유머짤 #범죄도시2
263,2022-06-05,좋아요 186개,조회 0회,"['#손석구', '#마동석', '#최귀화', '#인스타그램', '#극공', '#맛스타그램', '#연애', '#여보', '#강아지', '#선팔', '#맞팔', '#좋반', '#좋아요', '#좋아요반사', '#맞팔해요', '#범죄도시2']",셋 케미 죽인다..미쳤다 ㅜㅜㅜ.출처:틱톡 sicmans82━━━━━━━━━━━━━━━#손석구#마동석#최귀화#인스타그램 #극공 #맛스타그램 #연애 #여보 #강아지 #선팔 #맞팔 #좋반 #좋아요 #좋아요반사 #맞팔해요 #범죄도시2
264,2022-06-05,좋아요 144개,조회 0회,"['#손석구', '#마동석', '#최귀화', '#범죄도시2', '#드라마', '#예능', '#개그', '#꿀잼영상', '#웃음가득', '#푸하하하', '#촤하하', '#짤스타그램', '#재미져', '#웃긴', '#웃어요', '#공감글']",셋 케미 죽인다..미쳤다 ㅜㅜㅜ.출처:틱톡 sicmans82━━━━━━━━━━━━━━#손석구#마동석#최귀화#범죄도시2#드라마 #예능 #개그 #꿀잼영상#웃음가득 #푸하하하 #촤하하 #짤스타그램 #재미져 #웃긴 #웃어요 #공감글
265,2022-06-05,좋아요 12개,조회 0회,"['#어젯밤이야기', '#야밤데이트', '#심야영화', '#나도봤다👀', '#범죄도시2', '#시엄니찬스', '#사랑해요어머님❤️', '#사랑해요마동석❤️', '#갱지처럼', '#사기캐❤']",#어젯밤이야기 #야밤데이트 #심야영화 #나도봤다👀#범죄도시2 #시엄니찬스 #사랑해요어머님❤️ #사랑해요마동석❤️#갱지처럼#사기캐❤ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
266,2022-06-05,좋아요 9개,조회 0회,"['#자이로', '#안중재', '#범죄도시2', '#마동석', '#마동석범죄적코미디']","*""*평소 아이가 건네는 이어폰 너머 아이의 음악들을 함께 공유해왔었다그리고 처음으로, 아마도~나는 나의 이어폰을 아이에게 건네 나의 음악을 내가 요즘 빠져있는 음악을 녀석에게 들려주었다아이는 말없이 웃었다고개를 까딱 거리며 한마디 건넨다그런데 엄마는 클래식적인것들을 좋아하지 않았어?음 지극히 클래식적이잖아이건 대중가요인데...?그건 니가 처음 접해서~그래~그에대해 배경지식이 0이닌깐 그렇게 생각할수있어 ~#자이로 는 노랠 부르지만#안중재 는 기타 연주를 해고개를 끄덕이는 아이의 끄덕임은 동의보다는 잘 모르겠다는 비언어적 표현그리고한ㆍ참ㆍ지ㆍ나ㆍ서자신이 부른 노랠, 녀석의 파일을 열어 들려준다처음으로~(ㅎㅎ 이것은 질투...?)평소 말수가 적은 아이~책읽고 음악듣고 악기를 장난감처럼 가지고 놀던 아이...그렇게 아이는 자랐다오늘은 군인의 신분이지만 이제 곧 그 신분으로부터 자유를 얻게될것이다.몇학기 학업이 남아있긴 하지만 나름 독립성을 가지고 주도적으로 나아가길 원하는 아이 그 아이는 그런 자기를 다른 누구도 아닌 부모인 내가 진심으로 지지해주길 바라는 것  같다.그 남자의 옆모습에서도 뒷모습에서도 아직은 아이 그 이상도 이하도 아닌 의미이지만아들은 하나의 독립된 '자기'이기를 크게 바라며 그리살계획인것같다.훈련소 보낼때는 아쉬움 한가득이었는데어느새 집으로 돌아오는 시간에 닿으면서 아들도 우리가족모두 기쁘기그지없다휴가 막바지에서 아들과 함께 일상의 이야기들을, 음악 이야기를 그림이야기를 영화이야기를 의 소중한 여자친구이야기를 나누며 함께 숲을 거닐고 영화를 보고 맛있는 식사도했다. 밤공기 맞으며 그렇게 돌아와 기타를 치고 있는 아들의 뒷모습은 예전 그대로다. 음악을, 그림그리기를 좋아하는 이 남자 4살 핸드벨을 처음 손에 잡았던 그순간부터였던것 같다 자연스레 엄마의 미술도구들을 장난감처럼 가지고 놀면서였겠지... ...자연스럽게 이어진 아들의 전공은 지극히 아트적이다.엄마는 너의 꿈을 진심으로 응원하는 한사람이야~메모마동석의 영화는 말이 필요없는 마동석이다#범죄도시2 #마동석 #마동석범죄적코미디"
267,2022-06-05,좋아요 12개,조회 0회,"['#범죄도시2', '#쥬라기월드도미니언', '#범죄도시2']",#범죄도시2 1위 #쥬라기월드도미니언 2위#범죄도시2 1000만 확정이네요.~~
268,2022-06-05,좋아요 2개,조회 0회,"['#범죄도시2', '#서동', '#서동']",#범죄도시2 #서동 퇴근길  나는 딱 한 잔#서동 제노에서 데이트ㅎㅎ나도 이제 인스타 시작ㅎㅎ
269,2022-06-05,좋아요 27개,조회 0회,"['#럽스타그램', '#꽃시장', '#고속터미널꽃시장', '#새벽', '#영화', '#센트럴', '#범죄도시2', '#꽃', '#마가렛']","휴일 2일차 간만에 밤나들이 🌝🌃..범죄도시2 강남센트럴에서 12시에 보고, 꽃시장 🌷🌹🌻🌺🌼..욕심 가득 구매로, 꽃병이 모자란건 함정 🫢.✍🏻Tmi..... 오늘 디지게 대판 싸움^^..낮에는 디지게 싸우고 밤 내내 사이 좋게 지냄 ㅎ ㅅ ㅏㄹ6ㅎn 🫰🏼#럽스타그램#꽃시장#고속터미널꽃시장#새벽#영화#센트럴#범죄도시2#꽃#마가렛 놓치지않아"
270,2022-06-05,좋아요 26개,조회 0회,[],문화생활🙏🏻
271,2022-06-05,좋아요 35개,조회 0회,"['#범죄도시2', '#범죄도시2🎬', '#손석구', '#마동석']","830만 돌파 (2022.06.05일 기준)곧, 1000만 돌파할 한국영화기대된다.영화 '범죄도시2' 요즘 이슈는 구씨, 강해상, 나쁜놈단연 손석구! 마동석의 연기도 좋지만 손석구의 악역 연기, 소문 듣고3년만에 영화관을 찾았다.#범죄도시2#범죄도시2🎬#손석구#마동석"
272,2022-06-05,좋아요 379개,조회 0회,"['#데이트', '#창원', '#상남동cgv', '#범죄도시2', '#병역명문가', '#할인', '#개꿀~']",#데이트#창원 #상남동cgv #범죄도시2#병역명문가 #할인#개꿀~
273,2022-06-05,좋아요 7개,조회 0회,"['#범죄도시2', '#손석구', '#강해상', '#구씨', '#마동석', '#마석도', '#밤마실', '#심야영화', '#영화강추', '#믿고보는영화', '#시즌3기대합니다', '#데이트']","범죄도시 2손석구~~♡마동석~~♡오랜만에 심야영화 너무나 즐거운것~!!♡쁘띠쁘띠한 커피는 2개로~♡♡ 사이즈업과 샷추가는 왜 안되나요.,........ㅜㅜ#범죄도시2 #손석구 #강해상 #구씨 #마동석 #마석도 #밤마실 #심야영화 #영화강추 #믿고보는영화 #시즌3기대합니다 #데이트"
274,2022-06-05,좋아요 11개,조회 0회,"['#쏠비치양양', '#선셋시네마', '#범죄도시2']",크으..😎..........#쏠비치양양 #선셋시네마 #범죄도시2
275,2022-06-05,좋아요 52개,조회 0회,"['#마동석', '#손석구', '#최귀화', '#박지환', '#허동원', '#음문석', '#김찬형', '#차우진', '#정재광', '#범죄도시2', '#강해상', '#나의해방일지', '#구씨', '#무대인사', '#범죄도시2무대인사', '#sonsukku', '#donlee', '#theroundup', '#myliberationnotes', '#netflix', '#kdrama']","결국 구씨 봤다♡̈⠀범죄도시2 보고 강해상이 너무 매력 있어서나의 해방일지를 봤더니..구씨한테 빠지지 않을 수가 없었다( •́દ•̩̥̀ )⠀오랜만에 가는 무대인사라서 괜히 더 긴장되고 설렜었다ㅜ강동원, 구교환 무대인사를 갔어도 이 정도로팬이 많이 오지는 않았었는데..진짜 요즘 구씨가 인기가 많나 보다 ꒪ꄱ꒪유명해지지 마.. 아니 더 유명해져..팬 서비스도 엄청 잘해줘서 더 좋았고 고마웠따ㅜㅜ또 보고시퍼•••⠀⠀⠀#마동석 #손석구 #최귀화 #박지환 #허동원 #음문석 #김찬형 #차우진 #정재광 #범죄도시2 #강해상 #나의해방일지 #구씨 #무대인사 #범죄도시2무대인사 #sonsukku #donlee #theroundup #myliberationnotes #netflix #kdrama"
276,2022-06-05,좋아요 31개,조회 0회,"['#범죄도시2', '#오빠랑은힐신을수있어서좋아~♡', '#올리브영에서의선물은감동이었어~♡♡']","예쁘니가 구름과자 드시며 실시간 업로드하고 화장실로 이동하면 나는 얼른 예쁘니 계정 눌러 실시간 스토리를 캡처함ㅋㅋㅋ프로세스 바꾸지 마요~구름과자 끊으면 프로세스 바꿔도 됨♡2019년 원주에서 컨설팅할때혼자 영화관가고 그 후 첫 영화관 나들이~^^;;;#범죄도시2 강추 강추!!!너무 심한 뒷북인가;;;혼영, 사무실에서의 혼술, 혼넷 등등의 글씨에서 이제 '혼'이란 단어를 삭제한다.아~!앞으로 고기 못 굽는다고 혼 안낼게~;;;이번 문장에서의 '혼'도 삭제할게^^;;;스프레이 사주고 구름과자 언급하여 또 혼 나심;;;'혼' 삭!제!해 볼게~~~이번주~ 각자 업무에서 열심히 일하고고기말고 생선 먹으러 가요~♡#오빠랑은힐신을수있어서좋아~♡#올리브영에서의선물은감동이었어~♡♡"
277,2022-06-05,좋아요 17개,조회 0회,"['#데이트', '#심야영화', '#백만년만에', '#졸잼', '#범죄도시2', '#투다리', '#추억소환굿굿']",#데이트 #심야영화 #백만년만에 #졸잼 #범죄도시2 #투다리 #추억소환굿굿 심야영화 진짜 짱이야!!ㅋㅋ역쉬 마블리 ! 바쁜와중에 간만에 심야영화♡ 넘나 힐링~ 투다리도 굿♡
278,2022-06-05,좋아요 11개,조회 0회,[],나두 봤다 범죄도시💓
279,2022-06-05,좋아요 8개,조회 0회,[],🖤❤️
280,2022-06-05,좋아요 63개,조회 0회,"['#범죄도시2', '#범죄도시2무대인사', '#손석구', '#음문석', '#김찬형', '#마동석']",포근해…#범죄도시2 #범죄도시2무대인사 #손석구 #음문석 #김찬형 #마동석
281,2022-06-05,좋아요 12개,조회 0회,[],보조개 🥰
282,2022-06-05,좋아요 7개,조회 0회,[],옆모습도 예술
283,2022-06-05,좋아요 10개,조회 0회,[],내 핸드폰 배경화면 🤍
284,2022-06-05,좋아요 10개,조회 0회,[],너무 행복해 보여서 구씨의 꿈이 아닐까 불안해했던 장면..🤍
285,2022-06-05,좋아요 11개,조회 0회,"['#사진빨잘받은날', '#영화데이트', '#범죄도시2', '#밥먹고', '#카페가고', '#영화보고', '#맥주한잔마시고', '#집으로', '#일요일']",소소해☺️.....#사진빨잘받은날 #영화데이트 #범죄도시2 #밥먹고 #카페가고 #영화보고 #맥주한잔마시고 #집으로 #일요일
286,2022-06-05,좋아요 20개,조회 0회,"['#지루할틈없는', '#2시간순삭', '#손석구재발견', '#역시', '#속이시원', '#강추', '#범죄도시2']",얼마만의 영화관인지😊결기라며 밤영화보고 오겠다하니 흔쾌히 다녀오라네자기들도 자유시간이다 이거지🤣 많이컸다진짜.역시800만넘긴 이유가있었어손석구 마동석 연기 미쳤다연기좋고 유머좋다개꿀잼😆#지루할틈없는#2시간순삭#손석구재발견#역시 마블리#속이시원#강추#범죄도시2
287,2022-06-05,좋아요 5개,조회 0회,"['#심야영화', '#범죄도시2', '#토르']",#심야영화 #범죄도시2 연휴 대충대충 보내다가 밤늦게 급 영화보러 출발🚗역시나 전처럼 잔인한 장면도 많았지만 단순한 스토리에시원한 액션 보는 맛으로 재밌게 봄😁😁이제 #토르 개봉만 기다린다아아아
288,2022-06-05,좋아요 55개,조회 0회,"['#범죄도시2', '#이쁜척오짐']",.애들 재우구 일탈😁#범죄도시2 #이쁜척오짐
289,2022-06-05,좋아요 34개,조회 0회,['#범죄도시2'],몇 년 만에 영화관에서 팝콘인지 #범죄도시2
290,2022-06-05,좋아요 6개,조회 0회,"['#범죄도시2', '#존잼', '#👍']",#범죄도시2 #존잼 #👍
291,2022-06-05,좋아요 32개,조회 0회,"['#콩순이키즈카페', '#헬로키티아일랜드', '#뽀로로앤타요테마파크', '#무민랜드', '#꽃보다벽화', '#우리끼리캐릭터마을', '#나성동키즈카페', '#자나깨나키카생각오늘은', '#범죄도시2', '#우리끼리멜로디마을', '#대청소했어요🙌', '#세상개운🤟']","제주도에서도 캐릭터사랑❤️#콩순이키즈카페#헬로키티아일랜드#뽀로로앤타요테마파크#무민랜드 (무민랜드 벽화는 캐릭터마을 벽화를 작업해주신 #꽃보다벽화 팀 작품!역시 고퀄👍어찌나 반갑던지요:-)너무 즐거워했던 찬찬♡너무 유익했던 캐.마 점주☆일거양득! 여행코스였어요.소소한 재미, 아기자기한 소품또 차근차근 채워넣어볼게요.😊#우리끼리캐릭터마을#나성동키즈카페#자나깨나키카생각오늘은 신랑과 #범죄도시2 보고퐈이팅넘치게 #우리끼리멜로디마을#대청소했어요🙌 #세상개운🤟"
292,2022-06-05,좋아요 11개,조회 0회,"['#범죄도시2', '#베트남대사관이싫어할영화', '#시리즈는몇편까지', '#정말구씨는베트남에간걸까', '#금천서형사반은광수대인가']","★ ★ ☆그냥 아무생각없이 들어가서 즐겁게 웃고 즐기다가 아무생각 없이 나오면됨.영화 속 시기가 몇년뒤여서 그런건가, 아니면 그냥 2편이여서 그런건가 좀 세련되진 느낌?동석이형은 MCU 찍고 와서 그런가 영화속 파워가 인간이 아닌거같은 느낌.#범죄도시2 #베트남대사관이싫어할영화 #시리즈는몇편까지#정말구씨는베트남에간걸까 #금천서형사반은광수대인가"
293,2022-06-05,좋아요 3개,조회 0회,"['#손석구', '#너납치된거야', '#강해상', '#범죄도시2', '#1000만가즈아']",#손석구 #너납치된거야 #강해상 #범죄도시2 #1000만가즈아
294,2022-06-05,좋아요 4개,조회 0회,"['#범죄도시2', '#친구', '#태백촌놈']",사랑하는친구들 중학교때부터우리는 지금까지 쭉 ~~ 벌써30년 ㅋ 만나면 어제같은.기억이 ~^^ 어떤말을 하지않아도눈빛으로 모든걸  알수있는 친구라는 이름이 참조으다 밥먹고 차마시고 영화보고 하루가 뚝딱 ~~#범죄도시2 #친구#태백촌놈#
295,2022-06-05,좋아요 29개,조회 0회,"['#럽스타그램', '#일상', '#일상스타그램', '#신혼', '#신혼스타그램', '#임신스타그램', '#데이트', '#자동차극장', '#영화', '#범죄도시2', '#영화데이트', '#범죄도시', '#서방이랑💕', '#자동차극장데이트', '#먹스타그램', '#데이트스타그램', '#최근먹은것들', '#초코오레오빙수', '#생딸기빙수', '#돼지갈비', '#로제찜닭', '#소고기', '#돼지고기', '#냠냠냠', '#잘먹었당🐷']",올만에 서방이랑 자동차극장!!! 그리고 최근먹은것들ㅎㅎㅎ#럽스타그램 #일상 #일상스타그램 #신혼 #신혼스타그램 #임신스타그램 #데이트 #자동차극장 #영화 #범죄도시2 #영화데이트 #범죄도시 #서방이랑💕 #자동차극장데이트 #먹스타그램 #데이트스타그램 #최근먹은것들 #초코오레오빙수 #생딸기빙수 #돼지갈비 #로제찜닭 #소고기 #돼지고기 #냠냠냠 #잘먹었당🐷
296,2022-06-05,좋아요 10개,조회 0회,"['#범죄도시2', '#손석구', '#강해상', '#손석구배우']",#범죄도시2 #손석구 #강해상 #손석구배우
297,2022-06-05,좋아요 32개,조회 0회,"['#instagood', '#instadaily', '#daily', '#데일리', '#일상', '#주말', '#일요일', '#여의도', '#한강', '#강구경', '#아이스크림', '#파빌리온', '#뷔페', '#pavilion', '#movie', '#영화', '#범죄도시2', '#꿀잼', '#먹스타그램', '#콧바람', '#강바람', '#바람', '#마실', '#드라이브', '#휴식', '#여유', '#힐링', '#행복', '#goodnight', '#💙']",한강에서 구구콘사먹고 파빌리온갔다가 범죄도시2🙆🏻‍♀️...#instagood #instadaily #daily #데일리 #일상 #주말 #일요일 #여의도 #한강 #강구경 #아이스크림 #파빌리온 #뷔페 #pavilion #movie #영화 #범죄도시2 #꿀잼 #먹스타그램 #콧바람 #강바람 #바람 #마실 #드라이브 #휴식 #여유 #힐링 #행복 #goodnight #💙
298,2022-06-05,좋아요 11개,조회 0회,['#범죄도시2'],🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️#범죄도시2
299,2022-06-05,좋아요 12개,조회 0회,"['#마동석', '#마블리', '#범죄도시2', '#영화', '#재밌다', '#꽃시장', '#힐링', '#내일도쉰다', '#꺄']",누가 5야🖐🏻🖐🏻with my partner in crime 😎🖤#마동석 #마블리 #범죄도시2 #영화 #재밌다#꽃시장 💐 #힐링 #내일도쉰다 #꺄
300,2022-06-05,좋아요 5개,조회 0회,"['#영화', '#영화관', '#롯데시네마', '#범죄도시2', '#재밌다', '#팝콘', '#치즈팝콘', '#어니언팝콘', '#버터오징어', '#맛나']",#영화 #영화관 #롯데시네마 #범죄도시2 #재밌다 #팝콘 #치즈팝콘 #어니언팝콘 #버터오징어 #맛나
301,2022-06-05,좋아요 9개,조회 0회,['#쥬라기월드도미니언🦖'],혜수랑 #쥬라기월드도미니언🦖
302,2022-06-05,좋아요 17개,조회 0회,"['#범죄도시2', '#잔인하다', '#왜청불아니지?', '#ㅎㄷㄷ', '#한끼맛있다', '#훈제오리크림파스타']",범죄도시2 무서워..잔인해.....#범죄도시2 #잔인하다 #왜청불아니지? #ㅎㄷㄷ #한끼맛있다 #훈제오리크림파스타
303,2022-06-05,좋아요 3개,조회 0회,"['#심야영화', '#범죄도시2', '#재밌는영화']",오랜만에 보는 심야영화#심야영화#범죄도시2#재밌는영화
304,2022-06-05,좋아요 4개,조회 0회,"['#범죄도시2', '#영화대놓고']","#범죄도시2 #영화대놓고 상업적이기만 한 영화들보다는 좀 더 표현법에 대해 고민한 작품이 더 취향에 맞는 사람으로서, 범죄도시1을 보지 않았다. 마동석이라는 배우의 얼굴과 체형, 그리고 일부 조선족 범죄자들에 대한 이미지를 쉽게 활용한 흔한 개그 액션영화라는 편견이 있었기 때문이었다. 하지만 이번 영화를 보고는 1편도 보고 싶다는 생각을 했다.우선 빌런의 위압감을 조성하는 방법이 굉장히 효과적이면서 능숙하게 느껴졌다. 물론 여기에는 메인 빌런 역을 맡은 손석구 배우의 압도적인 연기력이 가장 큰 비중을 차지했다고도 생각하지만, 다른 악역들까지도 굉장히 위험하게 다가왔다는 점에서 감독의 능력이 높다고 느꼈다. 보지는 않았지만 전작에서도 장첸이라는 빌런 자체의 인기로 영화가 대단한 인기몰이를 했던 걸 생각하면, 이런 류의 영화에서 빌런을 위험하게 연출하는 능력이 얼마나 중요한지 다시 느꼈다.그렇게 잘 빌드업해놓은 빌런을 최후에 깨부시는데, 빌런 입장에서는 재앙급으로 다가올 정의구현 정도가 이 영화가 가진 특별한 정체성인 것 같다. 여기에는 마동석이라는 사기적인 캐릭터의 힘이 작용하긴 한다. 세상에, 발로 사람을 차서 버스 앞유리창을 통과해서 날려보내는 장면이 나오는데, 이게 어느 정도 과장인 건 알아도 '마석도 힘이라면 진짜 그럴 수 있을 수도...?'라고 일말의 여지가 남는다는 게 말이 안 된다. 내가 가장 좋아하는 장면인 백화점 에스컬레이터 씬에서도 이 영화의 잔인하다시피 한 빌런 처벌 수위가 물씬 느껴지며, 다른 영화에서 찾기 힘든 카타르시스를 얻을 수 있다.대한민국에서는 범죄자가 저지른 짓에 비해 너무 약한 처벌 강도가 큰 사회적 논란거리가 된 지 꽤 오래 됐다. 이것에 관련된 작품들도 많이 나왔다. 보통은 범죄를 당한 사람들의 씁쓸한 현실을 보여주고, 그 가해자가 터무니없는 형량을 받고 문제 없이 살아가는 모습을 보여주며, '이게 맞냐?'는 메시지를 주는 작품이 많다. 하지만 이런 방식은 더 현실적일지는 몰라도, 관객에게 쾌감이 아니라 찝찝함과 분노라는 부정적 감정을 불러일으키기 때문에 흥행하기 어렵다.범죄도시는 똑똑한 방법을 선택한다. 히어로를 내세워 범죄자들에게 직접 참교육을 실시해버리는 것이다. 근데 그 방식이 사적 제재도 아니라는 게 중요하다. 마석도는 형사이기 때문에, 범죄자를 잡아야 하는 명분을 또 하나의 무기로 가지고 있다. 여기에 빌런들을 극악하게 보여주는 연출까지 더해져, 관객들은 일말의 불편해할 여지까지 전부 제거당한 상태에서 마음 편히 마석도의 참교육 시간을 맞이하게 된다.""이 나라가 우리나라 사람들 못 지켜주면, 우리라도 지켜줘야 하는 거 아니야?"", ""나쁜 놈들, 잡아야 하는 게 우리 아니야?"" 마석도가 보여주는 이런 식의 대사들은 솔직히 세련되지는 않았지만, 도저히 고개를 끄덕이지 않을 수 없는 파워 역시 가지고 있다. 심플 이즈 더 베스트라고 했던가. 이 영화는 대중의 답답함을 해소해준다는 목표를 명료하게 정했고, 그것을 잘 해낸다. 여담이지만, 우리나라 영화에서 경찰이 이렇게까지 듬직하고 긍정적인 역할로 나와서 관객의 호응을 이끌어낸 적이 있나 싶다. 이 영화가 대단한 이유 중 하나다.영화적으로는 템포 조절이 정말 훌륭하다고 느꼈다. 원래 후반에 극적으로 가장 위기이자 절정인 구간을 지난 후에, 잠시 소강 상태일 때 떨어지는 텐션을 결말 부분에 다시 끌어올리는 일이 정말 어려운 법인데 이 영화는 이 부분을 놀라울 만큼 잘 해냈다. 배우들의 연기력과 감독의 역량이 합쳐져야 나올 수 있는 결과물일 것이다.초반 메인 빌런의 강력함을 보여주기 위한 숙소에서의 이대다 액션 씬도 인상적이었다. 솔직히 되게 찍기 어려웠겠다는 감상이 가장 많이 들었다. 장면이 어색했다는 건 아니었고 오히려 몰입도가 강한 멋있는 장면이었다. 다만 개인적으로 액션 영화라는 장르에 필수로 들어가는, 배우들이 합을 맞추어 칼을 휘두르고 피하고 찌르고 날라다니는 장면을 볼 때면, 마치 피겨스케이팅 대회에서 평가 기준이 되는 필수요소들이 있는 것처럼, 감독이 평론가들에게 잘 준비한 과제를 발표하는 듯한 인위적인 느낌을 받는다.하여튼 영화는 정말 잘 만들어졌다고 생각한다. 같이 본 친구는 초반부에 나온 1편 관련 패러디가 필요 이상으로 길어서 멋없게 느껴졌다는 의견을 표했지만, 나는 오히려 그 구간에서 원작 팬들에게 팬서비스를 열심히 한다고 느꼈다. 마동석 배우가 범죄도시 시리즈 전체를 기획했다고 알고 있는데, 정말 똑똑한 사람이라고 느낀다."
305,2022-06-05,좋아요 6개,조회 0회,"['#범죄도시2', '#롯데시네마', '#🍿']",요건 봐줘야해~~~🎬 조카랑 언니랑 셋이서 야심한밤에😁#범죄도시2 #롯데시네마 #🍿
306,2022-06-05,좋아요 16개,조회 0회,"['#심야영화', '#범죄도시2', '#심야데이트', '#편의점포차🍺언니야']",#심야영화#범죄도시2 #심야데이트#편의점포차🍺언니야 덕분에 가능한 행복♡
307,2022-06-05,좋아요 12개,조회 0회,"['#범죄도시2', '#영화', '#영화추천']",세 번 봤다#범죄도시2 #영화 #영화추천
308,2022-06-05,좋아요 26개,조회 0회,"['#범죄도시2', '#쥬라기월드3도미니언', '#롯데시네마']",부모님찬스로 1년만에 영화관✌️ #범죄도시2 #쥬라기월드3도미니언 #롯데시네마
309,2022-06-05,좋아요 10개,조회 0회,"['#용인자동차극장', '#범죄도시2', '#햇수로9년째', '#출근하면직장동료', '#퇴근하면남친']",.2014년 11월 22일 직장 동료로 6개월을 지냈는데어쩌다 남친 여친이 돼서둘이 처음으로 영화 보러 갔던 #용인자동차극장 카스에 올렸던 사진 보니웃기닼ㅋㅋㅋㅋㅋ😍오늘은 #범죄도시2 보러 갔는데새로 한 선팅이 좀 진했는지어두워서 잘 보이지도 않고 자리도 맨 뒷자리 사이드라 더 안 보임 나중에 다시 한번 봐야겠다#햇수로9년째#출근하면직장동료#퇴근하면남친
310,2022-06-05,좋아요 14개,조회 0회,"['#😂', '#범죄도시2', '#카라멜', '#팝콘', '#내꺼야', '#마동석', '#손석구', '#구씨', '#왜케', '#무섭나요', '#그래도', '#멋있다', '#존멋', '#ㅋㅋㅋㅋㅋ😂', '#맑은거', '#달려볼까', '#이러니', '#못', '#끊네', '#맛난거', '#스피닝', '#포에버', '#개조아']",미리 생파하고먹고 또  먹고~소 먹었으니 뭘 또 먹나^^근데 육회 노란 계란표정이..화난거 같네 #😂 😆 늦은시간 #범죄도시2#카라멜 #팝콘 #내꺼야#마동석 #손석구#구씨 #왜케 #무섭나요#그래도 #멋있다 #존멋#ㅋㅋㅋㅋㅋ😂 낮에못한 #맑은거 #달려볼까#이러니 #못 #끊네#맛난거 먹고싶어서!!#스피닝 #포에버 #개조아
